card-id,cardRarity,cardUrl,discordCachedUrl,GroupMember,GroupName,Theme,version
WMELDZL,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Weki+Meki/WMELDZL.png,https://media.discordapp.net/attachments/1275225745370775674/1275725306254200832/card-image.jpg?ex=66c6ef46&is=66c59dc6&hm=fd73dd44c39d35da16f0be18a4446e74aa5748afd5ea11930077ab18c826177e&,Elly,Weki Meki,DAZZLE DAZZLE,1
AODGISH,3,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/events/ANGEL+OR+DEVIL%3F/AODGISH.png,https://media.discordapp.net/attachments/1256390965095039120/1274071764690927636/card-image.jpg?ex=66c0eb4b&is=66bf99cb&hm=4b58d9acaece12c124cbe8e18c4a23bab9e73c58a4e26ca649d3bb53de030125&,Shuhua,(G)I-DLE,Angel or Devil?,1
EXKAHMO,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/EXO/EXKAHMO.png,https://media.discordapp.net/attachments/1255320233795911730/1275815776254955682/card-image.jpg?ex=66c74388&is=66c5f208&hm=baa5db4e301f1017ea3a775e508fe6b25c0b895ac1e5e045edfa111625bbef66&,Kai,EXO,Hear Me Out,1
TSDHGSC,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/tripleS/TSDHGSC.png,https://media.discordapp.net/attachments/1255320233795911730/1275813714930565172/card-image.jpg?ex=66c7419d&is=66c5f01d&hm=8bd529497ab95da9ed77f42bffd46e03b231fb05d168f328f1c21ac543ece743&,Dahyun,tripleS,Girls' Capitalism,1
AODSKLK,3,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/events/ANGEL+OR+DEVIL%3F/AODSKLK.png,https://media.discordapp.net/attachments/1255320259070791690/1275824590651658240/card-image.jpg?ex=66c74bbe&is=66c5fa3e&hm=9c7ab3edf6471b833ad96dfb803643022e2ddc397f244e938230ab5840053796&,Lee Know,Stray Kids,Angel or Devil?,1
X1SWFSH,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/X1/X1SWFSH.png,https://media.discordapp.net/attachments/1275225745370775674/1275818317038485505/card-image.jpg?ex=66c745e6&is=66c5f466&hm=7ce7b2407b626b003243cc6bd638bab5f8703e7a1f26f154a317ab82859d9313&,Seungwoo,X1,FLASH,1
WVTNPHT,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/WayV/WVTNPHT.png,https://media.discordapp.net/attachments/1275225745370775674/1275792306062229642/card-image.jpg?ex=66c72dac&is=66c5dc2c&hm=efa0484a72b9fa6aa6ef92d7c2df16b2e2aef234242bc3edec3dc4688910c199&,Ten,Wayv,Phantom,1
LSGWSST,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Loossemble/LSGWSST.png,https://media.discordapp.net/attachments/1275225745370775674/1275800397533024347/card-image.jpg?ex=66c73535&is=66c5e3b5&hm=634a17e5a018ec59f7d9c5e296544713408f04c784fc56f432c0075ef25edb70&,Gowon,Loossemble,Sensitive,1
VNSJWIS,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/VICTON/VNSJWIS.png,https://media.discordapp.net/attachments/1275225745370775674/1275655750235979847/card-image.jpg?ex=66c6ae7f&is=66c55cff&hm=530d133a906c87eb2cf882ff9a52c9e5fa8713aba0aaf47021d23322512abaab&,Sejun,VICTON,What I Said,1
baekhyun,4,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/customs/baekhyun+(3).png,https://media.discordapp.net/attachments/1272269842371842170/1274968814324285502/card-image.jpg?ex=66c42ebd&is=66c2dd3d&hm=320e085ff5bc7d3e0b4c8dfb892d607b215ef1e9fa549fc54ece7b6255bee539&,Baekhyun,EXO,Baekhyun,1
SFJYTDR,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/SF9/SFJYTDR.png,https://media.discordapp.net/attachments/1255320220449374228/1275833059350151288/card-image.jpg?ex=66c753a1&is=66c60221&hm=1fc43902f6d3a4444cb70e56cfef0de794ab22333f945d1b63e37a4e5cd8ca4e&,Jaeyoon,SF9,Tear Drop,1
XHGOHCT,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Xdinary+Heroes/XHGOHCT.png,https://media.discordapp.net/attachments/1275225745370775674/1275731217051947020/card-image.jpg?ex=66c6f4c8&is=66c5a348&hm=59aa00d3a3f9490737a2d16b2844d230df2f9070754c79ebcdceb68a36f5ded2&,Gaon,Xdinary Heroes,Hair Cut,1
PEYNDSY,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/PENTAGON/PEYNDSY.png,https://media.discordapp.net/attachments/1255320246017851493/1275744880806727794/card-image.jpg?ex=66c70181&is=66c5b001&hm=cfaf221a64ffe631889466e55baaa7ce3219559266c5edf6a9e7ed2885af5107&,Yanan,PENTAGON,Daisy,1
AODSOKE,3,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/events/ANGEL+OR+DEVIL%3F/AODSOKE.png,https://media.discordapp.net/attachments/1275225745370775674/1275323190792687638/card-image.jpg?ex=66c578c7&is=66c42747&hm=4280d3592e9bf89a3d6ee21f954c0c3e691321db7d5ec71f8c0415bb01d6d82b&,KWON EUNBI,Soloist,Angel or Devil?,1
ATHJVRT,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/ARTMS/ATHJVRT.png,https://media.discordapp.net/attachments/1275225745370775674/1275770122216407106/card-image.jpg?ex=66c71903&is=66c5c783&hm=38412cc981d3989d8161251770fc14b381048b41c021447b0a69afbebb2068d1&,Heejin,ARTMS,Virtual Angel,1
VZSBLOV,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/VIVIZ/VZSBLOV.png,https://media.discordapp.net/attachments/1275225745370775674/1275795558224760885/card-image.jpg?ex=66c730b4&is=66c5df34&hm=5d95d73339486007f4c984ff7b2dc930172c11628323bf64bcd9b2b06c068fe3&,SinB,VIVIZ,LOVEADE,1
CXSHWAV,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/CIX/CXSHWAV.png,https://media.discordapp.net/attachments/1275225745370775674/1275833097879027753/card-image.jpg?ex=66c753aa&is=66c6022a&hm=39beb23e5a31e638b6eae703624aec2c1c4dbabcb1ccba846a2854012e534769&,Seunghun,CIX,WAVE,1
VNHSWIS,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/VICTON/VNHSWIS.png,https://media.discordapp.net/attachments/1255320233795911730/1275753517612793929/card-image.jpg?ex=66c7098c&is=66c5b80c&hm=e6d924e2db27ee3149bd7146a39d055ce24baf0fa486be3a8c2504835ede5d8c&,Hanse,VICTON,What I Said,1
SOBIILA,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Soloists/SOBIILA.png,https://media.discordapp.net/attachments/1255320233795911730/1275509348067709070/card-image.jpg?ex=66c62626&is=66c4d4a6&hm=05dfa95433c78b15107d3e6f9be783e97e3cff0275aaf4c38ed18a690d7b8fcd&,B.I,Soloist,ILLA ILLA,1
BLHUGMJ,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Billlie/BLHUGMJ.png,https://media.discordapp.net/attachments/1275225745370775674/1275831030036562042/card-image.jpg?ex=66c751bd&is=66c6003d&hm=fef6e953bb8a0fbed5cdc60c7886cadb45ce7fdb773c8553f400547fdb7c25d0&,Haruna,Billlie,GingaMingaYo (the strange world) -Japanese ver.-,1
CICHBFR,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/cignature/CICHBFR.png,https://media.discordapp.net/attachments/1275225745370775674/1275818212348399737/card-image.jpg?ex=66c745cd&is=66c5f44d&hm=aa15715f100851a2741ffee851ddba197f2fe2b64f8b06378fbb723ca5d0495e&,Chloe,cignature,Boyfriend,1
AODAEKR,3,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/events/ANGEL+OR+DEVIL%3F/AODAEKR.png,https://media.discordapp.net/attachments/1275225745370775674/1275815445525561345/card-image.jpg?ex=66c74339&is=66c5f1b9&hm=5c6d2f974bcfacb58783c364c6e6e646da5084220d32f54a4c373310cd4364ca&,Karina,aespa,Angel or Devil?,1
STSYTMB,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/SISTAR/STSYTMB.png,https://media.discordapp.net/attachments/1275225745370775674/1275764333598605365/card-image.jpg?ex=66c7139f&is=66c5c21f&hm=5fec80d12c88d6da8ef8ddd0603fe5444f3c1659dcf61a234f01c7f31d5e30cb&,Soyou,SISTAR,Touch my body,1
SOKWDWN,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Soloists/SOKWDWN.png,https://media.discordapp.net/attachments/1275225745370775674/1275742536723464254/card-image.jpg?ex=66c6ff52&is=66c5add2&hm=422bfbddd6f8d7f158a0a2f609d97f355302225c5a8fc01c7c67859b393857f7&,KIM WOO SEOK,Soloist,Dawn,1
EXXMHMO,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/EXO/EXXMHMO.png,https://media.discordapp.net/attachments/1275220609869021195/1275808659712245961/card-image.jpg?ex=66c73ce7&is=66c5eb67&hm=1af819dd192c01400d67781123d11de8127bb35c103ec08bb713f066d1ee1591&,Xiumin,EXO,Hear Me Out,1
SNMHGEN,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/SHINee/SNMHGEN.png,https://media.discordapp.net/attachments/1275220609869021195/1275814365228044288/card-image.jpg?ex=66c74238&is=66c5f0b8&hm=5b4dd30b1cdf277b0f4374ecaf03e813e805a0257b1b78f022a9d26aad448cd4&,Minho,SHINee,Good Evening,1
WJLDBBU,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/WJSN/WJLDBBU.png,https://media.discordapp.net/attachments/1275220609869021195/1275641332840402998/card-image.jpg?ex=66c6a112&is=66c54f92&hm=6ab3f340e3df3e79d7bf64cba7639de698171f74a2f9cc1de0abd4ead29dcf66&,Luda,WJSN,Boogie Up,1
PHINKII,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/P1Harmony/PHINKII.png,https://media.discordapp.net/attachments/1275225745370775674/1275653571886448641/card-image.jpg?ex=66c6ac78&is=66c55af8&hm=4c1602d07dc61a12f0fec39a00ca277b91c1646f95b2d4bf8f37492e31d51c9b&,Intak,P1Harmony,Killin' It,1
WJBNBBU,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/WJSN/WJBNBBU.png,https://media.discordapp.net/attachments/1275225745370775674/1275751341507215461/card-image.jpg?ex=66c70786&is=66c5b606&hm=e4d3d4b9e2ae06b3c6bba0d786eaed04f4dc9c889ba2f06616159e186da7a88f&,Bona,WJSN,Boogie Up,1
&THRSMD,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/%26TEAM/%26THRSMD.png,https://media.discordapp.net/attachments/1255320246017851493/1275832930593148938/card-image.jpg?ex=66c75382&is=66c60202&hm=002b7441985289c5c311083fe467d2eb3c33a5f82b188fb94b44f5de550f884c&,Harua,&TEAM,Samidare,1
KDLIASN,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/KINGDOM/KDLIASN.png,https://media.discordapp.net/attachments/1255320246017851493/1275766338295566417/card-image.jpg?ex=66c7157d&is=66c5c3fd&hm=c53fb29db41b6127c5ea476a943593ee509bb206e6c689c402a81895cecff08b&,Louis,KINGDOM,Ascension,1
LSYJUFN,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/LE+SSERAFIM/LSYJUFN.png,https://media.discordapp.net/attachments/1255531443636011040/1275827486118379540/card-image.jpg?ex=66c74e70&is=66c5fcf0&hm=30b5ca88ebd5cc1ae727577c27514f87210295ccee7606ddbe9826c001893e5c&,Yunjin,LE SSERAFIM,UNFORGIVEN,1
SODINBB,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Soloists/SODINBB.png,https://media.discordapp.net/attachments/1255320259070791690/1275790444260888587/card-image.jpg?ex=66c72bf0&is=66c5da70&hm=a6a47e819649f77d532f5986398da2c4a2bd02c69343756c8c573b2c4bb72de8&,DPR IAN,Soloist,No Blueberries,1
XGCSWWY,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/XG/XGCSWWY.png,https://media.discordapp.net/attachments/1255320259070791690/1275825817712197694/card-image.jpg?ex=66c74ce2&is=66c5fb62&hm=fb881ee5215db3f2dc58db1472eee40595ab90b5d6a8a4a772f4a55aec241a23&,Chisa,XG,WINTER WITHOUT YOU,1
NDRJHFT,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/NCT+DREAM/NDRJCHF.png,https://media.discordapp.net/attachments/1275225745370775674/1275817742582419559/card-image.jpg?ex=66c7455d&is=66c5f3dd&hm=0527a5c947716a15877dfd8b8a807f4a2660f732c25b4c143251539ba2aacd1a&,Renjun,NCT DREAM,Hello Future,1
SOIUTTY,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Soloists/SOIUTTY.png,https://media.discordapp.net/attachments/1275225745370775674/1275827561678504068/card-image.jpg?ex=66c74e82&is=66c5fd02&hm=5f1f45218e141d270cdec6cd32c8a453c5349ef2575f20724ac0e74ae5e3bc64&,IU,Soloist,Twenty-three,1
CBRMPOW,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Cherry+Bullet/CBRMPOW.png,https://media.discordapp.net/attachments/1275225745370775674/1275825309198975007/card-image.jpg?ex=66c74c69&is=66c5fae9&hm=6411cfa31d964be44ae4f2a5d80a87a5fdc063ab5e750de98404ae88c9b6abd1&,Remi,Cherry Bullet,P.O.W! (Play On the World),1
CIBLBFR,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/cignature/CIBLBFR.png,https://media.discordapp.net/attachments/1275225745370775674/1275712094817357926/card-image.jpg?ex=66c6e2f8&is=66c59178&hm=3f17c15736ef9806e7bdf6bafd0d5e1c0f8652e90dc60c18d4c7f3733f8bc47f&,Belle,cignature,Boyfriend,1
X1DPFSH,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/X1/X1DPFSH.png,https://media.discordapp.net/attachments/1275220609869021195/1275804231059771503/card-image.jpg?ex=66c738c7&is=66c5e747&hm=cea7ed5fb0a2a52f0271994d8d6fc6e6b622ce738df3a7cb028712a75bc5eb44&,Dongpyo,X1,FLASH,1
MXMHAGR,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/MONSTA+X/MXMHAGR.png,https://media.discordapp.net/attachments/1275225745370775674/1275622683354075207/card-image.jpg?ex=66c68fb3&is=66c53e33&hm=d23eea55b0b111abbde3a2835ac23fd61ccbb5611b24b880a843b18b28999021&,Minhyuk,MONSTA X,Alligator,1
PXDJKRM,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/PIXY/PXDJCSK.png,https://media.discordapp.net/attachments/1275225745370775674/1275832563419844673/card-image.jpg?ex=66c7532a&is=66c601aa&hm=97c1bb9db4138fefa8cbbeba7fb02da0b3ba235945e81129ae5bc1eefdde3c4e&,Dajeong,PIXY,KARMA,1
EXDOHMO,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/EXO/EXDOHMO.png,https://media.discordapp.net/attachments/1255320259070791690/1275764676986142801/card-image.jpg?ex=66c713f1&is=66c5c271&hm=8810bdb0c9ec532a06692e02182fcc97dc817a7da82f0caa2090250c34977eaa&,D.O.,EXO,Hear Me Out,1
IZYJPOR,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/IZ*ONE/IZYJPOR.png,https://media.discordapp.net/attachments/1275225745370775674/1275821643909828629/card-image.jpg?ex=66c748ff&is=66c5f77f&hm=26f3e32d200355c4eec9e75f03b8d316c74d6c3ba53be3496eae828d75a2a8f9&,Yujin,IZ*ONE,PANORAMA,1
SFZHTDR,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/SF9/SFZHTDR.png,https://media.discordapp.net/attachments/1255320246017851493/1275783608421843039/card-image.jpg?ex=66c72593&is=66c5d413&hm=55230505f872eb9c2385b551068d981d8de9a5253b8ea5eb49623e2ab2310297&,Zuho,SF9,Tear Drop,1
XIJMDST,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/xikers/XIJMDST.png,https://media.discordapp.net/attachments/1255320233795911730/1275808322372632700/card-image.jpg?ex=66c73c97&is=66c5eb17&hm=191cca2e354c6e851ac5a59e5d8d90c6e23c6e7ee3dbae558274592b09c4e4dd&,Junmin,xikers,We Don't Stop,1
OOJJLBD,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/OnlyOneOf/OOJJLBD.png,https://media.discordapp.net/attachments/1255531443636011040/1275824523794448467/card-image.jpg?ex=66c74bae&is=66c5fa2e&hm=4771aaa6bbdd74355dc0851ddb56f9c0903e2fd038a113739af91e485f165e8a&,Junji,OnlyOneOf,libidO,1
SOYOBVG,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Soloists/SOYOBVG.png,https://media.discordapp.net/attachments/1275225745370775674/1275833043378114570/card-image.jpg?ex=66c7539d&is=66c6021d&hm=8f08e5e21ae0e92a1d9255793e2d5f67e9207df239099233c87b99cd8255f7e1&,YooA,Soloist,Bon voyage,1
&TFMSMD,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/%26TEAM/%26TFMSMD.png,https://media.discordapp.net/attachments/1275225745370775674/1275744036447191145/card-image.jpg?ex=66c700b8&is=66c5af38&hm=6b0d639ac86e38b051723813be04e9b5bf8f0cc37e9776e2c05774a7fa813928&,Fuma,&TEAM,Samidare,1
AODAMJS,3,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/events/ANGEL+OR+DEVIL%3F/AODAMJS.png,https://media.discordapp.net/attachments/1275220609869021195/1275643232528629870/card-image.jpg?ex=66c6a2d6&is=66c55156&hm=9b4447bd4317e279a1d8b9b8b1fea53642e3d510f72164a3303ecaee367a9226&,Jinsoul,ARTMS,Angel or Devil?,1
LSSKUFN,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/LE+SSERAFIM/LSSKUFN.png,https://media.discordapp.net/attachments/1275225745370775674/1275825938659278939/card-image.jpg?ex=66c74cff&is=66c5fb7f&hm=cba325b323c6cb8f2a68c7b2df5355e4daa662986f51be7ff01bc4d03bd5c669&,Sakura,LE SSERAFIM,UNFORGIVEN,1
APNEDLM,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Apink/APNEDLM.png,https://media.discordapp.net/attachments/1255320220449374228/1275824884567511121/card-image.jpg?ex=66c74c04&is=66c5fa84&hm=9506f3f29594e839edba3751316c43daa65cd5a62f06f131670d9fafc4b1a3fc&,Naeun,APINK,Dilemma,1
ATCHVRT,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/ARTMS/ATCHVRT.png,https://media.discordapp.net/attachments/1275220609869021195/1275750891751735327/card-image.jpg?ex=66c7071a&is=66c5b59a&hm=6fdf1c23f8ad8d6d4ff9f7b25576819d0ab3199aa37b0013e34b3f2e5df3327c&,Choerry,ARTMS,Virtual Angel,1
OOMLLBD,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/OnlyOneOf/OOMLLBD.png,https://media.discordapp.net/attachments/1275220609869021195/1275776311352098898/card-image.jpg?ex=66c71ec7&is=66c5cd47&hm=db054a587d6a21f29e56dbd6d66f8625d08af58fd0e621cd56633006cc1fbd23&,Mill,OnlyOneOf,libidO,1
KPHKSTS,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Kep1er/KPHKSTS.png,https://media.discordapp.net/attachments/1255320246017851493/1275743111502495804/card-image.jpg?ex=66c6ffdb&is=66c5ae5b&hm=98f069724a4f0edaf55cc65efbf4ccb1ec1cb04baa332d858f18380b1424e5f0&,Hikaru,Kep1er,Shooting Star,1
CVSMLOD,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/CRAVITY/CVSMCLV.png,https://media.discordapp.net/attachments/1275225745370775674/1275782148556853383/card-image.jpg?ex=66c72437&is=66c5d2b7&hm=23ff6ceb66c2f35f99a8854926105a4cec503619d5564ee7a996e91acf2cc04a&,Seongmin,CRAVITY,Love Or Die,1
TPECDGN,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/TEMPEST/TPECDGN.png,https://media.discordapp.net/attachments/1275225745370775674/1275826183774277704/card-image.jpg?ex=66c74d39&is=66c5fbb9&hm=d8d05c8f337eaa56cd96fd9ff26e7fbcdd235fa1b39121c77da6974d5efd5331&,Eunchan,TEMPEST,Dragon,1
ZBHBFTP,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/ZEROBASEONE/ZBHBFTP.png,https://media.discordapp.net/attachments/1275225745370775674/1275804537411600474/card-image.jpg?ex=66c73911&is=66c5e791&hm=7f784ff623040669167a101e6aa6f329b74c7a6c37cc2862f72314d588eddac1&,Hanbin,ZEROBASEONE,Feel the POP,1
KPYJSTS,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Kep1er/KPYJSTS.png,https://media.discordapp.net/attachments/1255320654576750643/1275724560913797190/card-image.jpg?ex=66c6ee95&is=66c59d15&hm=51479d5a637d8fc1ce31d653742dfb08b568fdb114f846c95fe91b2e0b2f3bbd&,Yujin,Kep1er,Shooting Star,1
TBSYROA,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/THE+BOYZ/TBSYROA.png,https://media.discordapp.net/attachments/1255320654576750643/1275711893327183883/card-image.jpg?ex=66c6e2c8&is=66c59148&hm=0f0798945be6d624e69c06d0362aace1053ca3f29d1e94e4f89eca083284248f&,Sangyeon,THE BOYZ,ROAR,1
GFSBCRD,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/GFRIEND/GFSBCRD.png,https://media.discordapp.net/attachments/1275225745370775674/1275830522714525817/card-image.jpg?ex=66c75144&is=66c5ffc4&hm=050b7ce09a0789a30f3fab5a3ddd6aa4d1f14a41d2e8ee8c035513c059d4d499&,SinB,GFRIEND,Crossroads,1
LSHJSST,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Loossemble/LSHJSST.png,https://media.discordapp.net/attachments/1275225745370775674/1275736985033642087/card-image.jpg?ex=66c6fa27&is=66c5a8a7&hm=3809627fe938ed69e72029a966b775792cac859e55a6aeb926299013f6d71add&,Hyeju,Loossemble,Sensitive,1
CIJWBFR,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/cignature/CIJWBFR.png,https://media.discordapp.net/attachments/1255531443636011040/1275670764569366590/card-image.jpg?ex=66c6bc7b&is=66c56afb&hm=b76ee7b196ff4c54dfb06072a59fbab3c6b2d061c819577a3ad829dae9f05376&,Jeewon,cignature,Boyfriend,1
RPYHCQT,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Rocket+Punch/RPYHCQT.png,https://media.discordapp.net/attachments/1275225745370775674/1275795579229835384/card-image.jpg?ex=66c730b9&is=66c5df39&hm=731a0e2d1f395dc1923d99c84038dd190c8bf7d4ea5fd40809220717f12e8227&,Yeonhee,Rocket Punch,CHIQUITA,1
CBHYPOW,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Cherry+Bullet/CBHYPOW.png,https://media.discordapp.net/attachments/1275220609869021195/1275819665205100606/card-image.jpg?ex=66c74727&is=66c5f5a7&hm=e7a763783464f84182abcf2886255d2694fdfb3833f7f87873ff60dbb028ba4b&,Haeyoon,Cherry Bullet,P.O.W! (Play On the World),1
TBJCROA,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/THE+BOYZ/TBJCROA.png,https://media.discordapp.net/attachments/1275225745370775674/1275753306374803511/card-image.jpg?ex=66c7095a&is=66c5b7da&hm=4ee3d2886d69c40bc0430f5b0c44ee3a36918199c1dd49956c963fbaf9e8d73f&,Jacob,THE BOYZ,ROAR,1
SVJUIMA,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/SEVENTEEN/SVJUIMA.png,https://media.discordapp.net/attachments/1275225745370775674/1275578731334733987/card-image.jpg?ex=66c666c4&is=66c51544&hm=71d2aabae39329ac04ee43214d1f0ed9458b8d940fd64b45e05e85b9b7cc557f&,Jun,SEVENTEEN,Ima,1
TWSNFSP,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/TWICE/TWSNFSP.png,https://media.discordapp.net/attachments/1275225745370775674/1275784883943374930/card-image.jpg?ex=66c726c3&is=66c5d543&hm=47ee2380168c5960cfbc1840b1c584b0aa8795c4a59b49e9fec1de116cc3fe81&,Sana,TWICE,Feel Special,1
BVINBVN,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/BADVILLAIN/BVINBVN.png,https://media.discordapp.net/attachments/1255320233795911730/1275820039009734686/card-image.jpg?ex=66c74780&is=66c5f600&hm=df71e87c5dfaaedbb3ec8a1818b27c38df43ffde544e37950b6ec5145257654f&,Ina,BADVILLAIN,BADVILLAIN,1
AODAMHJ,3,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/events/ANGEL+OR+DEVIL%3F/AODAMHJ.png,https://media.discordapp.net/attachments/1255320259070791690/1275662699862425661/card-image.jpg?ex=66c6b4f8&is=66c56378&hm=9bfcf793ab3af4a50588665429746d1c6dee3789945f12a08bff31b75f11a9c8&,Heejin,ARTMS,Angel or Devil?,1
RVSEPSY,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/Red+Velvet/RVSEPSY.png,https://media.discordapp.net/attachments/1275225745370775674/1275774596011921478/card-image.jpg?ex=66c71d2e&is=66c5cbae&hm=ca134e014f6ce8764a1a2dfb787ec633826556bd814b0901af85375ba7f47445&,Seulgi,Red Velvet,Psycho,1
OOLVLBD,1,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/OnlyOneOf/OOLVLBD.png,https://media.discordapp.net/attachments/1275220609869021195/1275808864129908829/card-image.jpg?ex=66c73d18&is=66c5eb98&hm=a23d40844a691e8304cf63e0ff8d279b31adbeb8cd2443390752c609fefa50c2&,Love,OnlyOneOf,libidO,1
AODPHIN,3,https://danielle-bot-images.s3.eu-west-2.amazonaws.com/events/ANGEL+OR+DEVIL%3F/AODPHIN.png,https://media.discordapp.net/attachments/1255320654576750643/1275697315771973723/card-image.jpg?ex=66c6d535&is=66c583b5&hm=3ced51319e391f594f2a63d7ddf6a32eb600cc8a3bb60e6a55422c1f6e50689d&,Intak,P1Harmony,Angel or Devil?,1
